date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:53:35	64039/64039	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:23%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/vintage-grey-living-room-interior-768x512.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/vintage-grey-living-room-interior-768x512.jpg	(from https://dexico.templatekit.co/template-kit/about-us/)
10:53:35	44034/44034	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:24%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/simple-black-room-interior-768x512.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/simple-black-room-interior-768x512.jpg	(from https://dexico.templatekit.co/template-kit/about-us/)
10:53:36	71618/71618	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:24%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/modern-bedroom-interior-768x512.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/modern-bedroom-interior-768x512.jpg	(from https://dexico.templatekit.co/template-kit/about-us/)
10:53:37	5751/5751	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2003:53:38%20GMT	https://dexico.templatekit.co/wp-json/wp/v2/categories/3	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/wp/v2/categories/3.json	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:37	55391/55391	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2015%20Apr%202023%2015:22:26%20GMT	https://dexico.templatekit.co/category/dexico-company/feed/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/category/dexico-company/feed/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:37	139202/139202	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2003:53:38%20GMT	https://dexico.templatekit.co/category/dexico-company/page/2/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/category/dexico-company/page/2/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:37	39771/39771	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:51%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/black-and-wood-interior-768x512.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/black-and-wood-interior-768x512.jpg	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:38	63788/63788	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:51%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/yellow-chair-at-desk-with-typewriter-in-dark-room-interior-with-768x512.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/yellow-chair-at-desk-with-typewriter-in-dark-room-interior-with-768x512.jpg	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:39	64994/64994	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:52%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/geometric-poster-in-dark-room-768x512.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/geometric-poster-in-dark-room-768x512.jpg	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:39	49383/49383	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:53%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/black-painting-on-dining-table-768x512.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/black-painting-on-dining-table-768x512.jpg	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:39	29883/29883	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:54%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/monochromatic-black-bedroom-interior-768x512.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/monochromatic-black-bedroom-interior-768x512.jpg	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:39	146537/146537	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2022:04:40%20GMT	https://dexico.templatekit.co/2020/08/15/98-of-you-dont-eat-enough-of-this-crucial-food/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/15/98-of-you-dont-eat-enough-of-this-crucial-food/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:40	147040/147040	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2022:04:39%20GMT	https://dexico.templatekit.co/2020/08/15/how-to-identify-a-smart-person-in-3-minutes/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/15/how-to-identify-a-smart-person-in-3-minutes/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:40	78312/78312	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:54%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/modern-bedroom-with-black-wall-768x512.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/modern-bedroom-with-black-wall-768x512.jpg	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:40	146600/146600	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2022:04:38%20GMT	https://dexico.templatekit.co/2020/08/15/how-to-configure-application-color-schemes-with-custom-properties/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/15/how-to-configure-application-color-schemes-with-custom-properties/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:41	146347/146347	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2022:04:36%20GMT	https://dexico.templatekit.co/2020/08/14/wordpress-without-shame/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/14/wordpress-without-shame/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:41	146125/146125	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2022:04:37%20GMT	https://dexico.templatekit.co/2020/08/14/9-things-you-should-do-when-you-wake-up/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/14/9-things-you-should-do-when-you-wake-up/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:41	67940/67940	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:55%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/real-photo-of-open-space-dark-living-room-interior-with-molding-768x512.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/real-photo-of-open-space-dark-living-room-interior-with-molding-768x512.jpg	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:41	79552/79552	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:55%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/dark-interior-with-designer-chair-768x513.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/dark-interior-with-designer-chair-768x513.jpg	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:42	132478/132478	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:51%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/black-and-wood-interior.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/black-and-wood-interior.jpg	(from https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/)
10:53:43	144519/144519	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:15%20GMT	https://dexico.templatekit.co/tag/dexico/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/tag/dexico/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:43	147133/147133	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2022:04:35%20GMT	https://dexico.templatekit.co/2020/08/14/how-technology-is-hijacking-your-mind-from-a-magician-and-google-design-ethicist/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/14/how-technology-is-hijacking-your-mind-from-a-magician-and-google-design-ethicist/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:43	146729/146729	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2022:04:35%20GMT	https://dexico.templatekit.co/2020/08/14/apples-latest-power-move-steals-web-traffic-from-publishers/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/14/apples-latest-power-move-steals-web-traffic-from-publishers/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:43	138206/138206	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:16%20GMT	https://dexico.templatekit.co/tag/interior/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/tag/interior/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:43	136644/136644	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:18%20GMT	https://dexico.templatekit.co/tag/rent/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/tag/rent/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:44	17034/17034	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2003:53:44%20GMT	https://dexico.templatekit.co/wp-json/wp/v2/posts/286	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/wp/v2/posts/286.json	(from https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/)
10:53:44	135148/135148	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:13%20GMT	https://dexico.templatekit.co/tag/apartment/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/tag/apartment/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:44	135125/135125	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:17%20GMT	https://dexico.templatekit.co/tag/real-estate/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/tag/real-estate/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:45	135046/135046	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:14%20GMT	https://dexico.templatekit.co/tag/design/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/tag/design/index.html	(from https://dexico.templatekit.co/category/dexico-company/)
10:53:45	2851/2851	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2003:53:45%20GMT	https://dexico.templatekit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdexico.templatekit.co%2F2020%2F08%2F15%2Foh-mamma-im-in-love-with-gradient%2F	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/oembed/1.0/embed73d9.json	(from https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/)
10:53:45	1826/1826	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2015%20Apr%202023%2015:22:26%20GMT	https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/feed/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/feed/index.html	(from https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/)
10:53:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2003:53:46%20GMT	https://dexico.templatekit.co/?p=286	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/index5c97.html	(from https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/)
10:53:45	3051/3051	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Nov%202023%2003:53:46%20GMT	https://dexico.templatekit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdexico.templatekit.co%2F2020%2F08%2F15%2Foh-mamma-im-in-love-with-gradient%2F&format=xml	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/oembed/1.0/embed66a8	(from https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/)
10:53:46	677/677	---MCZ	200	added ('OK')	text/css	date:Thu,%2009%20Nov%202023%2003:54:18%20GMT	https://dexico.templatekit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/)
10:53:47	150702/150702	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:18%20GMT	https://dexico.templatekit.co/author/merkulove/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/author/merkulove/index.html	(from https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/)
10:53:47	2981/2981	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2025%20May%202022%2012:38:17%20GMT	https://dexico.templatekit.co/wp-includes/js/comment-reply.min.js?ver=6.4.1	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-includes/js/comment-reply.minaec2.js	(from https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/)
10:53:47	142511/142511	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:19%20GMT	https://dexico.templatekit.co/2020/08/15/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/15/index.html	(from https://dexico.templatekit.co/2020/08/15/oh-mamma-im-in-love-with-gradient/)
10:53:48	2552/2552	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2003:53:49%20GMT	https://dexico.templatekit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdexico.templatekit.co%2Ftemplate-kit%2Fcontacts%2F	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/oembed/1.0/embedc417.json	(from https://dexico.templatekit.co/template-kit/contacts/)
10:53:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2003:53:49%20GMT	https://dexico.templatekit.co/?p=208	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/index0eba.html	(from https://dexico.templatekit.co/template-kit/contacts/)
10:53:49	538084/538084	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2009:07:28%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/c7976483-8953-44b9-a86e-84d588dc8238-604x1024-1.png	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/c7976483-8953-44b9-a86e-84d588dc8238-604x1024-1.png	(from https://dexico.templatekit.co/template-kit/contacts/)
10:53:50	2756/2756	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Nov%202023%2003:53:49%20GMT	https://dexico.templatekit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdexico.templatekit.co%2Ftemplate-kit%2Fcontacts%2F&format=xml	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/oembed/1.0/embedab84	(from https://dexico.templatekit.co/template-kit/contacts/)
10:53:50	209361/209361	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:51%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/yellow-chair-at-desk-with-typewriter-in-dark-room-interior-with.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/yellow-chair-at-desk-with-typewriter-in-dark-room-interior-with.jpg	(from https://dexico.templatekit.co/2020/08/15/five-chilling-instances-of-slips-in-time/)
10:53:51	882/882	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2015%20Apr%202023%2015:22:26%20GMT	https://dexico.templatekit.co/2020/08/15/five-chilling-instances-of-slips-in-time/feed/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/15/five-chilling-instances-of-slips-in-time/feed/index.html	(from https://dexico.templatekit.co/2020/08/15/five-chilling-instances-of-slips-in-time/)
10:53:51	17158/17158	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2003:53:52%20GMT	https://dexico.templatekit.co/wp-json/wp/v2/posts/289	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/wp/v2/posts/289.json	(from https://dexico.templatekit.co/2020/08/15/five-chilling-instances-of-slips-in-time/)
10:53:51	2887/2887	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2003:53:52%20GMT	https://dexico.templatekit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdexico.templatekit.co%2F2020%2F08%2F15%2Ffive-chilling-instances-of-slips-in-time%2F	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/oembed/1.0/embed7976.json	(from https://dexico.templatekit.co/2020/08/15/five-chilling-instances-of-slips-in-time/)
10:53:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2003:53:52%20GMT	https://dexico.templatekit.co/?p=289	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/index8902.html	(from https://dexico.templatekit.co/2020/08/15/five-chilling-instances-of-slips-in-time/)
10:53:52	3087/3087	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Nov%202023%2003:53:53%20GMT	https://dexico.templatekit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdexico.templatekit.co%2F2020%2F08%2F15%2Ffive-chilling-instances-of-slips-in-time%2F&format=xml	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/oembed/1.0/embeddb75	(from https://dexico.templatekit.co/2020/08/15/five-chilling-instances-of-slips-in-time/)
10:53:54	17066/17066	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2003:53:54%20GMT	https://dexico.templatekit.co/wp-json/wp/v2/posts/18	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/wp/v2/posts/18.json	(from https://dexico.templatekit.co/2020/08/15/my-secret-weapon-for-design-inspiration/)
10:53:54	876/876	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2015%20Apr%202023%2015:22:26%20GMT	https://dexico.templatekit.co/2020/08/15/my-secret-weapon-for-design-inspiration/feed/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/2020/08/15/my-secret-weapon-for-design-inspiration/feed/index.html	(from https://dexico.templatekit.co/2020/08/15/my-secret-weapon-for-design-inspiration/)
10:53:54	235093/235093	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Nov%202021%2014:34:52%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/geometric-poster-in-dark-room.jpg	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2020/09/geometric-poster-in-dark-room.jpg	(from https://dexico.templatekit.co/2020/08/15/my-secret-weapon-for-design-inspiration/)
10:53:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Nov%202023%2003:53:55%20GMT	https://dexico.templatekit.co/?p=18	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/index0735.html	(from https://dexico.templatekit.co/2020/08/15/my-secret-weapon-for-design-inspiration/)
10:53:55	2839/2839	---MCZ	200	added ('OK')	application/json	date:Mon,%2020%20Nov%202023%2003:53:56%20GMT	https://dexico.templatekit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdexico.templatekit.co%2F2020%2F08%2F15%2Fmy-secret-weapon-for-design-inspiration%2F	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/oembed/1.0/embeda44b.json	(from https://dexico.templatekit.co/2020/08/15/my-secret-weapon-for-design-inspiration/)
10:53:56	3039/3039	---MCZ	200	added ('OK')	text/xml	date:Mon,%2020%20Nov%202023%2003:53:57%20GMT	https://dexico.templatekit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdexico.templatekit.co%2F2020%2F08%2F15%2Fmy-secret-weapon-for-design-inspiration%2F&format=xml	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-json/oembed/1.0/embed7f98	(from https://dexico.templatekit.co/2020/08/15/my-secret-weapon-for-design-inspiration/)
10:53:58	214891/214891	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2012:18:38%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.18.34-768x331.png	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.18.34-768x331.png	(from https://dexico.templatekit.co/template-kit/)
10:53:59	147835/147835	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Nov%202023%2003:53:58%20GMT	https://dexico.templatekit.co/template-kit/page/2/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/template-kit/page/2/index.html	(from https://dexico.templatekit.co/template-kit/)
10:53:59	110128/110128	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2015%20Apr%202023%2015:22:26%20GMT	https://dexico.templatekit.co/template-kit/feed/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/template-kit/feed/index.html	(from https://dexico.templatekit.co/template-kit/)
10:53:59	51215/51215	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:05%20GMT	https://dexico.templatekit.co/template-kit/news-section/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/template-kit/news-section/index.html	(from https://dexico.templatekit.co/template-kit/)
10:53:59	60502/60502	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:04%20GMT	https://dexico.templatekit.co/template-kit/hero-section-variant-2/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/template-kit/hero-section-variant-2/index.html	(from https://dexico.templatekit.co/template-kit/)
10:54:00	70672/70672	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:03%20GMT	https://dexico.templatekit.co/template-kit/our-contacts-section/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/template-kit/our-contacts-section/index.html	(from https://dexico.templatekit.co/template-kit/)
10:54:00	319352/319352	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2012:18:16%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.18.12-768x411.png	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.18.12-768x411.png	(from https://dexico.templatekit.co/template-kit/)
10:54:00	75846/75846	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2012:17:49%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.17.46-768x260.png	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.17.46-768x260.png	(from https://dexico.templatekit.co/template-kit/)
10:54:00	68649/68649	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:02%20GMT	https://dexico.templatekit.co/template-kit/real-estate-agents-grid/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/template-kit/real-estate-agents-grid/index.html	(from https://dexico.templatekit.co/template-kit/)
10:54:01	49739/49739	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:01%20GMT	https://dexico.templatekit.co/template-kit/about-company-gallery-section/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/template-kit/about-company-gallery-section/index.html	(from https://dexico.templatekit.co/template-kit/)
10:54:01	227568/227568	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2012:17:24%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.17.21-768x355.png	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.17.21-768x355.png	(from https://dexico.templatekit.co/template-kit/)
10:54:02	54437/54437	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:01%20GMT	https://dexico.templatekit.co/template-kit/grid-photo-gallery-section/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/template-kit/grid-photo-gallery-section/index.html	(from https://dexico.templatekit.co/template-kit/)
10:54:02	241072/241072	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2012:16:57%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.16.53-768x358.png	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.16.53-768x358.png	(from https://dexico.templatekit.co/template-kit/)
10:54:02	182526/182526	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2012:16:03%20GMT	https://dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.16.00-768x265.png	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/wp-content/uploads/sites/26/2021/11/Screenshot-2021-11-24-at-14.16.00-768x265.png	(from https://dexico.templatekit.co/template-kit/)
10:54:02	61693/61693	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Nov%202023%2021:08:00%20GMT	https://dexico.templatekit.co/template-kit/company-features-section/	D:/CodeGym/BC%20JAVA/module4/fe-md4/dexico.templatekit.co/template-kit/company-features-section/index.html	(from https://dexico.templatekit.co/template-kit/)
